29,28
68,67
72,71
1114,1113
1117,1116
2064,2062
3006,3004
3009,3006
3015,3012
3017,3014
4367,4364
4371,4368
5700,5697
5704,5701
6927,6924
6929,6926
6931,6928
6933,6930
6936,6933
6939,6936
6942,6938
8051,8046
8054,8049
8056,8051
8059,8053
8062,8055
8928,8921
8931,8924
9789,9782
9793,9786
10654,10647
10658,10651
11575,11568
11580,11573
11582,11575
12705,12698
13782,13774
13785,13777
13788,13780
13792,13783
15087,15078
15089,15080
15096,15087
16266,16255
16269,16258
16273,16261
16285,16272
17469,17455
18702,18687
18705,18690
18710,18694
19833,19817
19836,19819
19838,19821
19842,19824
20802,20783
21766,21746
22718,22697
22720,22699
22723,22701
22725,22703
22728,22705
22731,22708
22734,22711
22736,22713
23671,23647
23674,23649
23676,23651
23678,23653
23681,23655
24630,24603
24633,24606
25632,25604
25634,25606
26815,26787
28056,28027
28059,28030
28061,28032
28065,28035
28072,28041
29116,29085
29132,29101
29138,29106
29141,29109
30534,30501
31850,31817
31852,31819
31856,31823
31861,31828
31865,31831
31868,31834
33111,33077
33115,33081
34430,34395
34433,34398
35431,35395
35433,35397
35435,35399
35438,35401
35440,35403
36419,36382
36422,36385
37385,37348
37388,37350
38461,38422
38464,38424
39458,39417
39459,39418
39460,39419
39462,39421
39464,39423
39466,39424
39469,39426
40325,40282
41178,41134
42065,42021
42067,42023
42951,42906
42955,42909
42959,42913
43868,43822
43871,43825
44753,44706
44756,44709
45593,45546
45602,45555
45604,45556
45607,45558
46479,46429
46482,46432
46485,46434
46489,46438
46491,46440
47335,47284
47338,47287
48178,48127
48183,48131
48187,48134
48192,48138
48195,48141
48203,48149
49084,49030
49086,49032
49088,49034
49090,49036
49093,49038
49097,49042
49958,49903
49960,49905
49962,49907
49966,49911
49974,49919
50846,50791
50849,50793
51907,51850
51910,51853
53049,52992
54203,54146
54205,54148
55353,55295
56470,56412
56472,56414
56474,56416
57682,57624
57684,57626
58707,58649
59629,59571
59632,59574
59634,59576
60675,60617
61744,61685
61746,61687
62763,62704
62783,62724
62786,62726
62788,62728
63872,63812
63878,63818
64794,64734
65831,65770
65834,65773
65837,65776
66892,66830
68072,68009
69423,69359
69425,69361
70768,70704
70770,70706
70772,70708
72251,72187
73671,73607
75049,74985
75051,74987
76448,76383
76450,76385
76455,76390
77902,77837
79128,79062
79132,79066
79136,79070
79140,79073
80195,80128
80197,80130
80203,80136
80213,80145
80215,80147
80217,80149
81125,81057
82048,81979
82052,81982
82056,81986
82063,81993
82993,82923
84035,83964
85000,84929
85004,84933
85987,85916
85989,85918
85991,85920
85996,85924
87080,87008
87082,87010
87089,87017
87095,87023
88560,88488
89771,89699
89775,89702
89779,89705
91089,91015
91091,91017
92501,92427
93763,93688
95151,95075
96557,96481
96560,96484
96564,96488
96571,96495
97825,97749
97827,97751
98863,98787
99766,99690
99768,99692
99774,99698
99781,99705
99784,99708
99787,99711
100628,100552
100635,100559
101595,101519
101598,101522
102455,102378
102457,102380
102458,102381
102460,102382
102462,102384
103348,103270
103350,103272
103352,103274
104218,104139
104220,104141
105037,104957
105040,104960
105879,105798
105881,105800
105884,105802
105887,105805
105893,105811
105896,105814
106742,106659
107635,107551
107637,107553
107641,107556
108508,108422
108510,108424
109374,109288
110280,110193
111183,111095
111187,111098
112102,112013
112108,112019
112110,112021
113214,113125
114435,114346
114437,114348
115561,115472
115606,115517
115610,115520
117096,117006
118451,118361
119863,119773
119869,119778
121316,121224
121318,121226
122578,122486
122580,122487
122591,122498
122602,122509
122604,122511
123912,123818
123914,123820
123916,123822
123928,123834
125475,125381
125481,125386
125483,125388
126631,126536
126634,126539
127873,127777
127875,127779
127877,127781
127879,127783
128889,128793
128891,128795
129760,129664
129764,129668
130620,130524
130621,130525
130622,130526
131474,131377
131478,131380
131482,131384
132345,132247
132348,132250
132351,132253
132355,132257
132359,132260
132361,132262
133277,133178
134365,134266
134373,134274
134376,134277
134379,134279
135338,135238
136392,136292
136394,136294
136400,136300
136404,136304
137275,137174
138168,138067
139069,138968
139071,138969
139074,138971
139076,138973
139078,138975
140005,139902
140007,139904
140930,140827
140933,140830
141968,141864
141972,141867
143001,142896
143004,142898
143006,142900
143010,142903
143013,142905
144182,144074
144185,144077
145486,145378
145497,145389
145505,145397
146689,146581
146691,146583
147956,147847
147958,147849
149012,148903
149014,148905
149016,148907
149018,148909
149020,148911
149023,148914
149025,148916
150031,149921
151025,150914
