3,3
6,6
8,8
965,965
2076,2075
3091,3090
3093,3091
3095,3092
3097,3094
4390,4387
4394,4390
4395,4391
5758,5754
6953,6949
6955,6950
6958,6952
6959,6953
6962,6955
8010,8003
8997,8990
8998,8991
8999,8992
9000,8993
9003,8996
9005,8998
9795,9788
9797,9790
10599,10592
10600,10593
11403,11396
11404,11397
11405,11398
11406,11399
12237,12230
12240,12233
13153,13145
14159,14151
14160,14152
15363,15354
15364,15355
16622,16613
16623,16614
17813,17803
17814,17804
17815,17805
17816,17806
18953,18942
18955,18943
18956,18944
20229,20217
21206,21194
22263,22251
23343,23331
23344,23332
24531,24519
24532,24520
24533,24521
24534,24522
24536,24524
24537,24525
25763,25751
25764,25752
25765,25753
25766,25754
26947,26935
28101,28089
28102,28090
29091,29078
29092,29079
29094,29081
29097,29083
29100,29085
29103,29087
30170,30154
31282,31265
31283,31266
32158,32140
32160,32142
32974,32956
33782,33764
33783,33765
34590,34572
34591,34573
34592,34574
34598,34580
34605,34586
34606,34587
34608,34588
34609,34589
34611,34591
34613,34592
34614,34593
34615,34594
35402,35381
35403,35382
36186,36165
36188,36166
36190,36167
36191,36168
37050,37027
37052,37029
37877,37854
37880,37857
37882,37859
38928,38905
38930,38906
39909,39885
39910,39886
39912,39888
39914,39890
39917,39893
39919,39895
39920,39896
40859,40835
41722,41698
42553,42529
43394,43368
43397,43370
44398,44370
44400,44372
44403,44374
45254,45225
46071,46042
46072,46043
46075,46046
46077,46047
46080,46050
46908,46878
47824,47794
48749,48718
48750,48719
48751,48720
48752,48721
48754,48723
48756,48725
48762,48731
49578,49547
49579,49548
50390,50358
50393,50359
50394,50360
50397,50363
51205,51170
51207,51171
51208,51172
51214,51178
51215,51179
51216,51180
51218,51182
51220,51184
52025,51989
52027,51990
52029,51992
52030,51993
52031,51994
52813,52775
52816,52777
53621,53582
54424,54385
55221,55182
55223,55183
55226,55186
56030,55990
56032,55991
56914,56873
56915,56874
57742,57700
58586,58543
58587,58544
59459,59416
60508,60465
61335,61291
61337,61293
61340,61295
62195,62150
62196,62151
62197,62152
62198,62153
62203,62157
62204,62158
63125,63079
63933,63887
63934,63888
63936,63889
64755,64708
65569,65521
65570,65522
65572,65523
66378,66329
66379,66330
66380,66331
66381,66332
