1,1
3,3
5,4
6,5
8,6
9,7
11,9
12,10
876,874
877,875
878,876
2119,2117
3447,3445
3448,3446
3449,3447
3450,3448
5133,5131
5134,5132
5135,5133
5136,5134
7014,7012
7015,7013
7016,7014
7017,7015
8799,8797
8800,8798
8802,8800
8804,8802
10877,10875
12907,12905
14676,14674
14677,14675
16594,16592
16597,16595
16598,16596
16599,16597
16602,16600
16603,16601
16604,16602
18476,18474
18477,18475
18478,18476
18479,18477
20268,20266
20270,20268
20271,20269
22035,22033
22037,22035
22039,22037
22041,22039
22043,22041
22045,22043
23604,23602
23605,23603
23606,23604
23607,23605
25410,25408
27127,27124
27129,27125
29004,29000
31038,31034
33086,33082
34951,34946
34952,34947
37089,37084
37090,37085
38634,38629
38635,38630
38637,38631
38638,38632
38641,38634
40516,40508
42229,42221
43907,43899
43909,43901
43911,43903
45846,45838
45847,45839
45848,45840
45849,45841
47639,47631
49304,49296
51501,51493
51502,51494
51503,51495
51504,51496
53490,53482
53494,53486
53495,53487
53496,53488
55337,55329
55338,55330
55339,55331
57359,57351
57361,57353
57363,57355
57365,57357
57366,57358
59237,59229
61260,61252
63203,63195
63205,63196
64940,64931
64941,64932
67080,67071
68907,68898
70971,70962
72776,72767
74990,74981
74991,74982
74992,74983
74995,74986
74996,74987
77041,77032
77042,77033
77044,77034
77047,77036
77049,77038
77050,77039
77051,77040
77053,77041
77054,77042
77055,77043
77056,77044
78891,78879
78898,78886
78900,78888
78901,78889
80828,80816
80829,80817
82356,82344
82357,82345
82358,82346
82359,82347
82360,82348
82361,82349
82362,82350
84101,84089
84102,84090
86054,86042
88165,88153
88167,88155
88169,88157
90373,90361
92551,92539
92552,92540
94609,94596
94610,94597
96506,96493
96507,96494
96508,96495
98457,98444
100364,100351
102289,102276
102291,102278
104440,104427
104441,104428
104443,104430
104445,104432
104447,104434
104449,104436
104455,104441
104461,104446
104462,104447
104466,104451
104467,104452
104468,104453
106502,106487
108626,108611
110474,110459
112395,112380
112396,112381
112398,112382
112399,112383
112400,112384
114203,114186
114204,114187
114206,114189
114207,114190
115874,115857
115876,115859
115877,115860
115890,115873
115897,115880
115901,115884
115902,115885
117579,117562
117581,117564
117589,117572
119369,119352
119370,119353
119372,119355
119374,119357
119376,119359
119378,119361
121298,121281
121300,121283
121302,121285
121303,121286
121304,121287
122972,122954
122974,122955
122975,122956
122976,122957
122977,122958
122978,122959
124860,124841
126817,126798
126819,126799
128831,128811
130807,130787
132757,132736
134826,134805
134827,134806
134829,134808
134830,134809
134831,134810
136894,136873
136895,136874
136897,136876
136898,136877
136899,136878
136900,136879
138530,138509
138532,138511
138533,138512
140327,140306
142112,142091
143957,143936
145808,145787
145810,145789
147734,147713
149639,149618
149642,149621
151656,151635
151657,151636
153579,153558
153580,153559
155862,155841
158163,158141
158164,158142
158165,158143
158166,158144
158167,158145
158168,158146
158169,158147
160027,160005
160028,160006
161723,161700
163700,163677
163701,163678
165606,165583
165607,165584
167573,167550
169499,169476
169501,169478
171361,171338
171362,171339
171363,171340
173361,173338
173362,173339
175383,175360
175384,175361
175385,175362
175386,175363
175387,175363
175388,175364
175389,175364
177173,177147
177174,177148
177175,177149
177176,177150
177177,177151
177178,177152
177179,177153
178971,178945
180709,180683
180710,180684
180711,180685
180712,180686
180713,180687
182436,182410
182437,182411
182438,182412
182439,182413
182444,182418
182446,182420
182447,182421
182448,182422
182449,182423
182450,182424
184006,183980
184007,183981
184009,183982
184010,183983
184011,183984
184012,183985
185868,185841
185869,185842
185870,185843
187855,187828
187860,187833
189591,189564
189592,189565
189593,189566
191328,191301
193083,193056
193084,193057
193086,193059
194838,194810
196575,196547
198186,198158
198187,198159
200153,200124
201812,201783
201814,201785
201816,201786
203724,203694
203725,203695
203726,203696
203727,203697
205691,205661
207827,207797
210016,209986
211849,211819
211850,211820
211852,211821
211853,211822
211854,211823
213877,213846
215819,215788
217632,217601
219559,219528
219560,219529
221472,221440
221474,221441
221476,221443
223438,223404
225660,225625
227629,227594
227630,227595
229731,229696
